Unnamed: 0,"Route Id
(GTFS/Remix)","Route Name
(KCM)",Block Id,Departure Time,Arrival Time,"Distance
(mi)",Vehicle Size,"Efficiency
(kWh/mi)","Traction Energy
(kWh)","HVAC/ Aux
(kWh)","Total Energy
(kWh)",Depot,split category
2377,999090ea,3061,999090ea-B4,5:31:00,20:13:00,210.04,40,3.42,639.89,79.48,719.37,South_Interim,one split
1316,547bbc79,3096,547bbc79-B3,5:49:00,22:44:00,163.31,40,4.41,633.83,87.01,720.84,Bellevue,no split needed
596,26c44f07,1007,26c44f07-B13,5:53:00,0:22:00,184.91,40,3.9,623.91,97.07,720.97,North,one split
621,26c44f07,1007,26c44f07-B7,5:18:00,23:37:00,186.08,40,3.88,625.22,96.38,721.6,North,one split
3685,f27fbea6,60,f27fbea6-B12,6:40:00,20:17:00,120.9,60,5.97,621.63,100.0,721.62,Atlantic-Central,no split needed
603,26c44f07,1007,26c44f07-B2,4:54:00,22:37:00,185.39,40,3.89,627.82,93.92,721.74,North,one split
1861,77d7832b,1074,77d7832b-B7,5:49:00,21:52:00,138.17,60,5.22,610.15,111.68,721.82,Atlantic-Central,one split
2119,935c8aaa,3122,935c8aaa-B3,5:20:00,21:11:00,219.83,40,3.29,622.53,99.62,722.15,Atlantic-Central,one split
357,1486606d,240 - P3 Proposed (Local) (replaced 3989),1486606d-B5,7:24:00,20:59:00,188.33,40,3.84,665.75,56.73,722.48,Bellevue,one split
623,26c44f07,1007,26c44f07-B9,5:30:00,23:52:00,185.77,40,3.89,625.94,96.59,722.53,North,one split
594,26c44f07,1007,26c44f07-B11,5:42:00,0:07:00,184.8,40,3.91,625.93,96.79,722.72,North,one split
427,1b214cf8,542,1b214cf8-B7,5:39:00,13:37:00,294.51,40,2.45,672.84,50.17,723.01,East,one split
3650,ecf38107,230,ecf38107-B3,6:52:00,22:43:00,173.19,40,4.17,640.53,82.49,723.02,East,no split needed
764,2a17ce61,3085,2a17ce61-B2,5:12:00,21:08:00,174.58,40,4.15,641.92,82.98,724.9,Bellevue,no split needed
431,1b214cf8,542,1b214cf8-B9,5:54:00,17:07:00,290.75,40,2.5,662.08,63.49,725.57,East,one split
1736,76527d3b,1041 RR (H Line),76527d3b-B7,5:37:00,23:46:00,190.78,40,3.81,632.69,93.33,726.02,South_Annex,one split
401,1b214cf8,542,1b214cf8-B15,13:59:00,23:04:00,289.01,40,2.51,671.59,54.75,726.33,East,one split
1803,77d7832b,1074,77d7832b-B13,6:29:00,22:52:00,139.82,60,5.2,613.27,113.28,726.55,Atlantic-Central,one split
3992,fed10952,1514,fed10952-B5,5:18:00,20:12:00,212.31,40,3.43,647.19,80.0,727.19,South_Annex,one split
406,1b214cf8,542,1b214cf8-B17,16:29:00,23:16:00,211.02,60,3.45,677.33,50.06,727.39,East,one split
1714,76527d3b,1041 RR (H Line),76527d3b-B3,5:05:00,22:36:00,191.21,40,3.8,636.7,90.73,727.43,South_Annex,one split
2841,b425dba3,2516,b425dba3-B15,7:39:00,22:31:00,244.85,40,2.97,648.98,78.46,727.43,East,one split
2444,a1b7879a,67,a1b7879a-B2,5:21:00,1:25:00,173.14,40,4.2,644.73,82.87,727.6,North,no split needed
1311,50d6bd83,1994,50d6bd83-B7,5:45:00,22:49:00,169.4,40,4.3,636.47,91.26,727.73,North,no split needed
1163,3b623130,224,3b623130-B5,7:15:00,23:12:00,226.7,40,3.21,645.01,82.9,727.91,East,one split
3982,fed10952,1514,fed10952-B3,4:48:00,19:42:00,212.44,40,3.43,648.23,80.0,728.23,South_Annex,one split
2620,aaaa5475,33,aaaa5475-B4,5:51:00,0:30:00,198.14,40,3.68,620.08,108.28,728.36,Ryerson,one split
2367,999090ea,3061,999090ea-B12,7:31:00,22:42:00,209.61,40,3.48,647.63,81.46,729.09,South_Interim,one split
2837,b425dba3,2516,b425dba3-B13,7:29:00,22:01:00,248.36,40,2.94,652.57,77.09,729.66,East,one split
1730,76527d3b,1041 RR (H Line),76527d3b-B4,5:13:00,22:51:00,192.2,40,3.8,638.5,91.21,729.71,South_Annex,one split
1867,78929f5c,3006,78929f5c-B10,8:53:00,21:34:00,115.28,60,6.33,647.68,82.17,729.85,North,no split needed
2440,a1b7879a,67,a1b7879a-B1,4:21:00,23:55:00,173.79,40,4.2,649.39,80.82,730.2,North,no split needed
411,1b214cf8,542,1b214cf8-B2,4:54:00,13:14:00,293.53,40,2.49,678.7,51.67,730.37,East,one split
3842,f8d57914,226 - P3 Proposed (Local) (replaced 3080),f8d57914-B2,6:09:00,1:03:00,203.38,40,3.59,651.74,78.74,730.48,Bellevue,one split
3938,fed10952,1514,fed10952-B1,4:18:00,19:12:00,211.3,40,3.46,650.88,80.0,730.88,South_Annex,one split
1734,76527d3b,1041 RR (H Line),76527d3b-B6,5:29:00,23:26:00,192.25,40,3.81,639.07,92.51,731.58,South_Annex,one split
2129,935c8aaa,3122,935c8aaa-B8,7:00:00,22:51:00,227.2,40,3.22,632.0,99.62,731.62,Atlantic-Central,one split
2055,89473d4b,3403,89473d4b-B1,4:46:00,21:51:00,191.06,40,3.83,643.01,89.25,732.26,South_Interim,one split
389,1b214cf8,542,1b214cf8-B1,4:44:00,12:59:00,297.7,40,2.46,681.11,51.33,732.44,East,one split
3940,fed10952,1514,fed10952-B10,6:18:00,21:12:00,211.69,40,3.46,652.51,80.0,732.52,South_Annex,one split
421,1b214cf8,542,1b214cf8-B4,5:14:00,13:44:00,294.94,40,2.48,680.25,52.35,732.6,East,one split
2615,aaaa5475,33,aaaa5475-B2,5:11:00,0:00:00,200.14,40,3.66,623.66,108.97,732.63,Ryerson,one split
1314,547bbc79,3096,547bbc79-B1,4:49:00,21:14:00,166.31,40,4.41,649.11,84.96,734.07,Bellevue,no split needed
3996,fed10952,1514,fed10952-B7,5:48:00,20:42:00,213.73,40,3.44,654.4,80.0,734.4,South_Annex,one split
620,26c44f07,1007,26c44f07-B6,5:16:00,23:58:00,194.94,40,3.77,636.75,97.96,734.71,North,one split
3846,f8d57914,226 - P3 Proposed (Local) (replaced 3080),f8d57914-B6,7:09:00,22:33:00,209.02,40,3.52,656.0,78.74,734.74,Bellevue,one split
1577,6af3d3de,131,6af3d3de-B2,5:09:00,19:37:00,195.65,40,3.76,640.1,95.06,735.16,South,one split
1740,76527d3b,1041 RR (H Line),76527d3b-B9,5:53:00,0:26:00,192.18,40,3.83,640.47,94.97,735.43,South_Annex,one split
1315,547bbc79,3096,547bbc79-B2,5:19:00,21:59:00,167.93,40,4.38,650.15,85.99,736.13,Bellevue,no split needed
849,2fe9b2bb,1002,2fe9b2bb-B11,5:57:00,22:27:00,187.02,40,3.94,647.3,88.94,736.23,North,one split
3948,fed10952,1514,fed10952-B14,6:48:00,21:42:00,215.0,40,3.43,656.75,80.0,736.76,South_Annex,one split
3539,eab5da70,3114,eab5da70-B1,4:38:00,22:18:00,194.85,40,3.78,647.03,89.94,736.97,East,one split
1732,76527d3b,1041 RR (H Line),76527d3b-B5,5:21:00,23:06:00,194.98,40,3.78,645.33,91.69,737.02,South_Annex,one split
1045,382a7992,2402,382a7992-B5,5:59:00,0:52:00,314.25,40,2.35,624.52,113.17,737.69,South,one split
1738,76527d3b,1041 RR (H Line),76527d3b-B8,5:45:00,0:06:00,192.7,40,3.83,643.94,94.15,738.09,South_Annex,one split
619,26c44f07,1007,26c44f07-B5,5:06:00,23:42:00,197.21,40,3.74,640.82,97.55,738.37,North,one split
3183,cee5172b,1063,cee5172b-B1,7:48:00,18:37:00,259.99,60,2.84,674.56,64.37,738.94,Atlantic-Central,two split or more
3956,fed10952,1514,fed10952-B18,7:18:00,22:12:00,215.47,40,3.43,659.22,80.0,739.22,South_Annex,one split
2942,c204fdf4,50,c204fdf4-B12,8:47:00,2:46:00,183.59,40,4.03,631.33,108.37,739.7,Atlantic-Central,one split
592,26c44f07,1007,26c44f07-B1,4:46:00,23:05:00,196.74,40,3.76,643.55,96.38,739.94,North,one split
2656,ab3b7982,107,ab3b7982-B7,5:46:00,22:05:00,171.62,40,4.31,654.22,85.81,740.03,South_Annex,no split needed
2704,ac8e3e09,124,ac8e3e09-B9,6:23:00,20:26:00,219.09,40,3.38,663.7,76.52,740.22,South_Annex,one split
978,30dec229,21,30dec229-B7,5:23:00,20:25:00,200.81,40,3.69,644.26,96.27,740.53,Atlantic-Central,one split
3933,fe352533,231,fe352533-B4,6:12:00,18:52:00,130.95,60,5.66,662.46,78.3,740.76,East,one split
812,2ecabd20,554,2ecabd20-B10,6:52:00,22:21:00,186.07,60,3.98,649.07,91.82,740.89,East,one split
395,1b214cf8,542,1b214cf8-B12,6:24:00,17:52:00,298.87,40,2.48,677.55,64.52,742.07,East,one split
399,1b214cf8,542,1b214cf8-B14,13:44:00,22:34:00,298.5,40,2.49,688.99,53.72,742.71,East,one split
3302,d1326d27,1018,d1326d27-B8,5:11:00,21:54:00,124.49,60,5.97,631.63,112.06,743.69,Ryerson,no split needed
1183,3f459a5f,3213,3f459a5f-B3,5:41:00,21:49:00,200.87,40,3.7,660.11,83.65,743.76,East,one split
1974,85bdf089,49 - replaced 1064 RRIC,85bdf089-B2,5:42:00,4:07:00,187.16,60,3.98,632.06,111.93,743.99,Atlantic-Central,one split
2125,935c8aaa,3122,935c8aaa-B6,6:20:00,22:11:00,235.5,40,3.16,644.44,99.62,744.06,Atlantic-Central,one split
861,2fe9b2bb,1002,2fe9b2bb-B7,5:27:00,21:57:00,190.38,40,3.91,655.33,88.94,744.26,North,one split
473,20fc5c2b,1215,20fc5c2b-B10,6:12:00,20:03:00,187.72,40,3.97,666.25,78.07,744.32,North,one split
614,26c44f07,1007,26c44f07-B3,4:56:00,23:28:00,198.98,40,3.75,648.29,97.27,745.56,North,one split
586,262671a6,B Line B-Line Rapid Ride,262671a6-B6,6:30:00,22:19:00,191.66,40,3.89,679.94,65.89,745.83,Bellevue,one split
844,2ecabd20,554,2ecabd20-B8,6:32:00,21:21:00,188.45,60,3.96,657.31,88.62,745.93,East,one split
862,2fe9b2bb,1002,2fe9b2bb-B8,5:34:00,22:04:00,189.26,40,3.94,657.03,88.94,745.97,North,one split
2604,aaaa5475,33,aaaa5475-B1,4:51:00,23:36:00,202.76,40,3.69,639.21,108.69,747.91,Ryerson,one split
3647,ecf38107,230,ecf38107-B1,6:24:00,21:25:00,138.03,60,5.42,669.65,78.38,748.04,East,one split
530,20fd5b30,1001 RR (E Line) - updated,20fd5b30-B39,16:08:00,22:53:00,155.78,60,4.8,683.88,64.22,748.1,Ryerson,one split
2436,a073d3db,269 - P3 Proposed (Local) (replaced 1026 & 2206),a073d3db-B6,7:41:00,2:35:00,236.71,40,3.16,653.42,95.14,748.56,Bellevue,one split
863,2fe9b2bb,1002,2fe9b2bb-B9,5:42:00,22:12:00,189.53,40,3.95,659.66,88.94,748.6,North,one split
403,1b214cf8,542,1b214cf8-B16,14:14:00,23:34:00,298.75,40,2.51,693.0,55.77,748.77,East,one split
429,1b214cf8,542,1b214cf8-B8,5:44:00,14:29:00,305.71,40,2.45,695.72,53.38,749.1,East,one split
2527,a521d900,74 -79,a521d900-B4,5:29:00,21:58:00,120.01,60,6.24,635.46,113.76,749.22,Atlantic-Central,no split needed
2974,c204fdf4,50,c204fdf4-B9,7:22:00,1:16:00,192.11,40,3.9,641.9,108.03,749.92,Atlantic-Central,one split
474,20fc5c2b,1215,20fc5c2b-B11,6:27:00,20:18:00,190.29,40,3.94,672.06,78.07,750.13,North,one split
1593,6d1e0b38,3068,6d1e0b38-B4,5:32:00,21:19:00,142.43,60,5.27,638.82,111.51,750.33,South,one split
3551,eab5da70,3114,eab5da70-B5,6:17:00,23:59:00,204.02,40,3.68,660.68,90.07,750.76,East,one split
3352,da284b6a,930,da284b6a-B4,7:17:00,22:18:00,149.39,60,5.03,678.26,72.67,750.93,East,one split
522,20fd5b30,1001 RR (E Line) - updated,20fd5b30-B31,15:28:00,22:05:00,158.14,60,4.75,687.46,63.58,751.03,Ryerson,one split
1372,5a029754,3168,5a029754-B4,5:33:00,21:46:00,142.56,60,5.27,637.68,113.59,751.27,South,one split
850,2fe9b2bb,1002,2fe9b2bb-B12,6:04:00,22:34:00,191.26,40,3.93,662.52,88.94,751.46,North,one split
2970,c204fdf4,50,c204fdf4-B7,6:42:00,0:16:00,191.96,40,3.92,644.97,106.66,751.62,Atlantic-Central,one split
2535,a521d900,74 -79,a521d900-B8,6:09:00,22:28:00,118.86,60,6.33,639.09,112.96,752.04,Atlantic-Central,no split needed
1672,76527d3b,1041 RR (H Line),76527d3b-B10,5:41:00,23:15:00,204.3,40,3.68,661.11,90.94,752.05,South_Annex,one split
2962,c204fdf4,50,c204fdf4-B3,5:42:00,23:16:00,188.72,40,3.99,646.54,106.66,753.2,Atlantic-Central,one split
393,1b214cf8,542,1b214cf8-B11,6:14:00,17:37:00,304.63,40,2.48,690.07,64.18,754.25,East,one split
926,30dec229,21,30dec229-B10,5:43:00,20:55:00,206.95,40,3.65,657.59,96.96,754.55,Atlantic-Central,one split
2102,91309ab0,22,91309ab0-B3,8:42:00,21:51:00,125.79,60,6.0,672.53,82.03,754.57,South_Annex,no split needed
1370,5a029754,3168,5a029754-B2,5:03:00,21:16:00,142.88,60,5.28,641.25,113.59,754.84,South,one split
848,2fe9b2bb,1002,2fe9b2bb-B10,5:49:00,22:19:00,192.5,40,3.92,665.93,88.94,754.87,North,one split
1683,76527d3b,1041 RR (H Line),76527d3b-B15,6:17:00,19:43:00,152.78,60,4.94,672.13,83.39,755.52,South_Annex,one split
1161,3b623130,224,3b623130-B4,6:15:00,22:51:00,229.79,40,3.29,669.96,85.56,755.52,East,one split
423,1b214cf8,542,1b214cf8-B5,5:24:00,13:59:00,307.58,40,2.46,704.06,52.7,756.75,East,one split
303,1346a743,5,1346a743-B24,17:01:00,2:05:00,147.57,60,5.13,678.84,78.16,756.99,Atlantic-Central,one split
3511,e56edb42,125,e56edb42-B1,5:08:00,23:25:00,223.56,40,3.39,647.72,109.6,757.31,Atlantic-Central,one split
3306,d3186b4f,182,d3186b4f-B2,5:15:00,20:54:00,211.08,40,3.59,674.49,83.08,757.56,South_Annex,one split
2968,c204fdf4,50,c204fdf4-B6,6:22:00,23:46:00,195.5,40,3.88,652.07,105.98,758.05,Atlantic-Central,one split
2936,c204fdf4,50,c204fdf4-B1,5:02:00,22:36:00,195.47,40,3.88,652.44,106.66,759.1,Atlantic-Central,one split
3519,e56edb42,125,e56edb42-B2,5:29:00,23:55:00,222.03,40,3.42,648.89,110.21,759.1,Atlantic-Central,one split
1330,5914a08b,3047,5914a08b-B2,5:22:00,19:00:00,131.8,60,5.77,660.58,100.08,760.66,Atlantic-Central,one split
569,2473c762,3221,2473c762-B2,5:45:00,19:07:00,133.06,60,5.72,661.16,99.91,761.07,South,one split
1422,5ca19e1e,36 - replaced 1064 RRIC,5ca19e1e-B4,5:09:00,0:37:00,197.38,60,3.86,661.78,99.84,761.61,Atlantic-Central,one split
3868,f99b3605,I-405 BRT  - updated,f99b3605-B18,10:34:00,1:55:00,361.02,40,2.12,682.49,81.85,764.34,South_Annex,two split or more
3864,f99b3605,I-405 BRT  - updated,f99b3605-B16,8:34:00,0:10:00,361.74,40,2.11,682.13,82.87,765.0,South_Annex,two split or more
3850,f99b3605,I-405 BRT  - updated,f99b3605-B1,4:49:00,20:25:00,361.02,40,2.12,682.59,82.87,765.46,South_Annex,two split or more
3080,c99fbd92,2204,c99fbd92-B12,8:44:00,22:18:00,166.16,60,4.61,682.85,82.62,765.48,East,one split
3898,f99b3605,I-405 BRT  - updated,f99b3605-B6,6:04:00,21:40:00,360.66,40,2.12,682.64,82.87,765.51,South_Annex,two split or more
3892,f99b3605,I-405 BRT  - updated,f99b3605-B3,5:19:00,20:55:00,361.02,40,2.12,683.04,82.87,765.91,South_Annex,two split or more
568,2473c762,3221,2473c762-B1,4:45:00,19:56:00,133.27,60,5.75,666.12,99.91,766.03,South,one split
3304,d3186b4f,182,d3186b4f-B1,4:45:00,20:46:00,211.27,40,3.63,681.91,84.58,766.49,South_Annex,one split
3721,f27fbea6,60,f27fbea6-B9,6:20:00,21:10:00,127.16,60,6.03,660.88,105.84,766.71,Atlantic-Central,one split
3860,f99b3605,I-405 BRT  - updated,f99b3605-B14,7:49:00,23:40:00,361.02,40,2.12,683.04,83.9,766.94,South_Annex,two split or more
3655,ecf38107,230,ecf38107-B5,7:22:00,19:51:00,142.32,60,5.39,690.24,77.42,767.66,East,one split
3858,f99b3605,I-405 BRT  - updated,f99b3605-B13,7:34:00,23:25:00,361.02,40,2.13,683.85,83.9,767.74,South_Annex,two split or more
2529,a521d900,74 -79,a521d900-B5,5:31:00,21:58:00,121.0,60,6.35,654.17,113.6,767.76,Atlantic-Central,no split needed
3904,f99b3605,I-405 BRT  - updated,f99b3605-B9,6:34:00,22:25:00,362.11,40,2.12,684.75,83.9,768.65,South_Annex,two split or more
3852,f99b3605,I-405 BRT  - updated,f99b3605-B10,6:49:00,22:40:00,362.11,40,2.12,684.95,83.9,768.85,South_Annex,two split or more
3854,f99b3605,I-405 BRT  - updated,f99b3605-B11,7:04:00,22:55:00,361.74,40,2.13,685.07,83.9,768.97,South_Annex,two split or more
3872,f99b3605,I-405 BRT  - updated,f99b3605-B2,5:04:00,20:40:00,361.74,40,2.13,686.19,82.87,769.06,South_Annex,two split or more
2295,993c5248,40 - replaced 1993 (40RR) RRIC,993c5248-B21,7:18:00,21:46:00,129.48,60,5.94,665.54,104.08,769.61,Atlantic-Central,one split
2383,9c1653f3,3183,9c1653f3-B1,4:38:00,23:09:00,203.24,40,3.79,676.47,93.57,770.04,Bellevue,one split
3902,f99b3605,I-405 BRT  - updated,f99b3605-B8,6:19:00,21:55:00,361.74,40,2.13,687.54,82.87,770.42,South_Annex,two split or more
3935,fe352533,231,fe352533-B5,6:42:00,19:21:00,135.55,60,5.68,692.3,78.22,770.52,East,one split
3894,f99b3605,I-405 BRT  - updated,f99b3605-B4,5:34:00,21:25:00,361.38,40,2.13,686.72,83.9,770.61,South_Annex,two split or more
3931,fe352533,231,fe352533-B3,6:00:00,19:42:00,136.26,60,5.66,687.52,83.26,770.78,East,one split
1685,76527d3b,1041 RR (H Line),76527d3b-B16,6:25:00,19:51:00,155.35,60,4.96,687.57,83.39,770.96,South_Annex,one split
3856,f99b3605,I-405 BRT  - updated,f99b3605-B12,7:19:00,23:10:00,361.74,40,2.13,687.29,83.9,771.19,South_Annex,two split or more
3866,f99b3605,I-405 BRT  - updated,f99b3605-B17,9:34:00,1:10:00,361.74,40,2.13,688.75,82.87,771.62,South_Annex,two split or more
1943,7d1cfa0e,222 - P2/P3 Proposed (Local) (replaced 3091),7d1cfa0e-B1,5:36:00,2:39:00,196.26,40,3.94,679.07,93.56,772.63,East,one split
1952,7d1cfa0e,222 - P2/P3 Proposed (Local) (replaced 3091),7d1cfa0e-B5,7:06:00,21:09:00,158.54,60,4.87,687.7,84.94,772.65,East,one split
254,0d82aed9,181 (replaced 1052 RRIC),0d82aed9-B4,5:10:00,22:28:00,201.59,40,3.84,668.83,105.31,774.14,South,one split
1687,76527d3b,1041 RR (H Line),76527d3b-B17,6:33:00,19:59:00,155.4,60,4.98,690.82,83.39,774.21,South_Annex,one split
1423,5ca19e1e,36 - replaced 1064 RRIC,5ca19e1e-B5,5:24:00,3:17:00,199.21,60,3.89,664.58,109.75,774.32,Atlantic-Central,one split
1947,7d1cfa0e,222 - P2/P3 Proposed (Local) (replaced 3091),7d1cfa0e-B3,6:36:00,1:39:00,195.14,40,3.97,681.38,93.56,774.94,East,one split
1144,3a5becb4,3996,3a5becb4-B4,6:24:00,23:52:00,136.42,60,5.68,656.79,118.48,775.26,Atlantic-Central,one split
1102,3a4acc53,1030,3a4acc53-B15,6:42:00,17:44:00,202.57,40,3.83,712.67,62.89,775.56,Bellevue,one split
2160,93a80948,1048 RR (F Line) - updated,93a80948-B9,5:55:00,22:16:00,183.56,40,4.23,689.44,86.24,775.69,South_Interim,one split
763,2a17ce61,3085,2a17ce61-B1,4:42:00,21:53:00,185.46,40,4.18,687.59,88.1,775.69,Bellevue,one split
1297,50d6bd83,1994,50d6bd83-B1,4:30:00,22:41:00,185.22,40,4.19,680.72,95.84,776.55,North,one split
1309,50d6bd83,1994,50d6bd83-B5,5:30:00,0:11:00,184.62,40,4.21,678.79,97.89,776.68,North,one split
1310,50d6bd83,1994,50d6bd83-B6,5:30:00,23:19:00,186.06,40,4.18,682.72,94.33,777.06,North,one split
259,0d82aed9,181 (replaced 1052 RRIC),0d82aed9-B9,6:04:00,23:04:00,200.95,40,3.87,671.65,105.45,777.1,South,one split
2381,999090ea,3061,999090ea-B8,6:31:00,23:03:00,216.93,40,3.58,690.34,87.0,777.33,South_Interim,one split
3044,c8122420,1009,c8122420-B22,8:39:00,20:49:00,197.78,60,3.94,698.98,79.69,778.67,North,one split
1681,76527d3b,1041 RR (H Line),76527d3b-B14,5:57:00,19:02:00,152.41,60,5.11,697.55,81.71,779.27,South_Annex,one split
3785,f4883a72,3988,f4883a72-B1,4:39:00,22:00:00,165.76,60,4.7,677.37,102.19,779.56,South_Annex,one split
397,1b214cf8,542,1b214cf8-B13,13:37:00,22:46:00,312.31,40,2.5,725.35,55.02,780.36,East,one split
1307,50d6bd83,1994,50d6bd83-B3,5:00:00,23:41:00,182.43,40,4.28,682.85,97.89,780.74,North,one split
2366,999090ea,3061,999090ea-B11,7:16:00,0:03:00,219.28,40,3.56,693.44,88.02,781.46,South_Interim,one split
3455,e0daa242,1075,e0daa242-B7,5:44:00,19:28:00,185.32,40,4.22,706.42,75.22,781.64,South_Annex,one split
1863,77d7832b,1074,77d7832b-B8,5:58:00,23:34:00,153.47,60,5.1,663.26,119.12,782.38,Atlantic-Central,one split
929,30dec229,21,30dec229-B11,5:53:00,17:25:00,152.32,60,5.14,692.71,90.0,782.71,Atlantic-Central,one split
1946,7d1cfa0e,222 - P2/P3 Proposed (Local) (replaced 3091),7d1cfa0e-B2,6:06:00,0:54:00,158.3,60,4.95,698.15,84.94,783.09,East,one split
1369,5a029754,3168,5a029754-B1,4:33:00,21:50:00,147.59,60,5.31,665.43,118.71,784.14,South,one split
1692,76527d3b,1041 RR (H Line),76527d3b-B2,4:57:00,23:55:00,212.64,40,3.69,688.04,96.68,784.72,South_Annex,one split
2380,999090ea,3061,999090ea-B7,6:16:00,22:43:00,219.12,40,3.58,698.18,86.65,784.84,South_Interim,one split
2488,a4df1f2e,1049 RRIC,a4df1f2e-B24,9:30:00,20:58:00,178.06,60,4.41,711.4,74.25,785.65,South_Interim,one split
2378,999090ea,3061,999090ea-B5,5:46:00,22:03:00,220.3,40,3.57,699.79,85.97,785.76,South_Interim,one split
3350,da284b6a,930,da284b6a-B3,6:47:00,22:21:00,148.64,60,5.29,710.59,75.31,785.91,East,one split
1371,5a029754,3168,5a029754-B3,5:06:00,22:16:00,147.14,60,5.34,667.82,118.15,785.97,South,one split
2650,ab3b7982,107,ab3b7982-B4,5:15:00,22:23:00,183.59,40,4.28,696.82,89.16,785.98,South_Annex,one split
584,262671a6,B Line B-Line Rapid Ride,262671a6-B5,6:15:00,23:09:00,200.65,40,3.92,716.15,70.33,786.47,Bellevue,one split
2966,c204fdf4,50,c204fdf4-B5,6:11:00,23:54:00,197.3,40,3.99,679.32,107.27,786.59,Atlantic-Central,one split
1306,50d6bd83,1994,50d6bd83-B2,4:45:00,23:11:00,184.63,40,4.26,689.8,96.86,786.66,North,one split
3303,d1326d27,1018,d1326d27-B9,5:15:00,23:06:00,133.7,60,5.88,669.16,117.5,786.66,Ryerson,one split
3301,d1326d27,1018,d1326d27-B7,5:07:00,22:54:00,134.0,60,5.87,669.78,117.18,786.95,Ryerson,one split
570,2473c762,3221,2473c762-B3,6:15:00,19:53:00,135.72,60,5.81,686.92,101.19,788.11,South,one split
1969,7f6d5cf8,3073,7f6d5cf8-B6,6:56:00,21:23:00,220.58,40,3.58,711.69,78.45,790.15,South_Interim,one split
1670,76527d3b,1041 RR (H Line),76527d3b-B1,4:49:00,23:35:00,214.55,40,3.68,694.43,95.86,790.29,South_Annex,one split
2485,a4df1f2e,1049 RRIC,a4df1f2e-B21,8:54:00,20:13:00,181.01,60,4.37,717.18,73.53,790.71,South_Interim,one split
246,0d82aed9,181 (replaced 1052 RRIC),0d82aed9-B1,4:23:00,23:33:00,204.85,40,3.86,687.2,104.36,791.56,South,one split
3198,cfa9dc33,3998,cfa9dc33-B2,5:12:00,21:57:00,136.77,60,5.79,692.45,99.31,791.76,South_Annex,one split
3457,e0daa242,1075,e0daa242-B8,5:44:00,19:25:00,186.68,40,4.24,716.83,75.01,791.85,South_Annex,one split
1965,7f6d5cf8,3073,7f6d5cf8-B2,5:39:00,20:08:00,216.44,40,3.66,713.36,78.59,791.95,South_Interim,one split
1546,68b969a0,132,68b969a0-B10,6:59:00,22:06:00,194.53,40,4.07,694.67,97.73,792.39,South,one split
1179,3f459a5f,3213,3f459a5f-B1,4:49:00,22:49:00,208.47,40,3.81,703.08,91.3,794.39,East,one split
3423,e0daa242,1075,e0daa242-B11,6:14:00,19:55:00,185.29,40,4.29,719.8,75.01,794.82,South_Annex,one split
2588,a7bed128,1515,a7bed128-B9,6:00:00,19:28:00,246.2,40,3.23,721.38,74.13,795.51,South_Annex,one split
1015,32f39340,3055,32f39340-B5,5:49:00,20:37:00,145.47,60,5.47,689.54,106.79,796.33,South,one split
860,2fe9b2bb,1002,2fe9b2bb-B6,5:19:00,23:13:00,198.31,40,4.02,701.75,94.68,796.42,North,one split
253,0d82aed9,181 (replaced 1052 RRIC),0d82aed9-B3,4:46:00,0:33:00,203.91,40,3.91,690.77,106.82,797.59,South,one split
141,0af42d69,1202,0af42d69-B17,7:16:00,23:16:00,134.65,60,5.94,687.82,111.44,799.25,Atlantic-Central,one split
2834,b425dba3,2516,b425dba3-B11,7:19:00,19:37:00,196.08,60,4.08,722.89,76.54,799.43,East,one split
2271,993c5248,40 - replaced 1993 (40RR) RRIC,993c5248-B10,6:12:00,21:01:00,144.48,60,5.53,693.83,105.76,799.59,Atlantic-Central,one split
4000,fed10952,1514,fed10952-B9,6:06:00,22:42:00,225.99,40,3.54,712.7,86.97,799.67,South_Annex,one split
3954,fed10952,1514,fed10952-B17,7:06:00,23:42:00,223.24,40,3.58,712.84,86.97,799.81,South_Annex,one split
2846,b425dba3,2516,b425dba3-B17,7:49:00,20:25:00,195.38,60,4.1,722.79,77.98,800.78,East,one split
3959,fed10952,1514,fed10952-B19,7:33:00,19:27:00,166.01,60,4.82,724.85,76.03,800.88,South_Annex,one split
858,2fe9b2bb,1002,2fe9b2bb-B4,5:04:00,22:57:00,199.56,40,4.01,706.46,94.61,801.07,North,one split
139,0af42d69,1202,0af42d69-B16,7:06:00,23:01:00,134.35,60,5.97,690.38,111.04,801.42,Atlantic-Central,one split
856,2fe9b2bb,1002,2fe9b2bb-B2,4:49:00,22:42:00,199.04,40,4.03,707.16,94.61,801.76,North,one split
3425,e0daa242,1075,e0daa242-B12,6:24:00,20:10:00,187.07,40,4.29,726.47,75.36,801.82,South_Annex,one split
995,32f39340,3055,32f39340-B2,5:04:00,20:04:00,145.58,60,5.51,697.83,104.79,802.62,South,one split
3946,fed10952,1514,fed10952-B13,6:36:00,23:12:00,225.99,40,3.55,715.79,86.97,802.77,South_Annex,one split
3202,cfa9dc33,3998,cfa9dc33-B4,5:52:00,22:42:00,138.12,60,5.81,703.11,99.71,802.82,South_Annex,one split
